record_id,site_code,site_name,year,month,scope,basis,fuel_category,fuel_type,fuel_code,consumption_amount,consumption_unit,emission_factor_id,co2_tco2e,ch4_tco2e,n2o_tco2e,hfcs_tco2e,total_tco2e,data_quality,verification_body,verification_level,source_system,synced_at,created_at,updated_at,updated_by
GHG-S12-2024-0228,SITE-DC05,판교 데이터센터,2024,12,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,16140.7,L,EF-DIESEL-2023,41.1453,0.6363,0.6363,0.0,42.4178,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:39:00,user_ghg
GHG-S12-2024-0229,SITE-OF01,잠실 본사,2024,1,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,378042.7,Nm³,EF-LNG-2023,789.8162,17.1877,11.4585,0.0,818.4624,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:59:00,user_ghg
GHG-S12-2024-0230,SITE-OF01,잠실 본사,2024,2,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,349158.0,Nm³,EF-LNG-2023,729.4697,15.8745,10.583,0.0,755.9271,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:55:00,user_ghg
GHG-S12-2024-0231,SITE-OF01,잠실 본사,2024,3,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,308930.2,Nm³,EF-LNG-2023,645.4247,14.0455,9.3637,0.0,668.8339,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:51:00,user_ghg
GHG-S12-2024-0232,SITE-OF01,잠실 본사,2024,4,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,246558.4,Nm³,EF-LNG-2023,515.1159,11.2098,7.4732,0.0,533.7989,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:56:00,user_ghg
GHG-S12-2024-0233,SITE-OF01,잠실 본사,2024,5,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,220953.3,Nm³,EF-LNG-2023,461.6212,10.0456,6.6971,0.0,478.3639,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:01:00,user_ghg
GHG-S12-2024-0234,SITE-OF01,잠실 본사,2024,6,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,188106.6,Nm³,EF-LNG-2023,392.997,8.5523,5.7015,0.0,407.2508,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:47:00,user_ghg
GHG-S12-2024-0235,SITE-OF01,잠실 본사,2024,7,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,197373.3,Nm³,EF-LNG-2023,412.3572,8.9736,5.9824,0.0,427.3132,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:50:00,user_ghg
GHG-S12-2024-0236,SITE-OF01,잠실 본사,2024,8,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,216240.4,Nm³,EF-LNG-2023,451.7749,9.8314,6.5542,0.0,468.1605,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:51:00,user_ghg
GHG-S12-2024-0237,SITE-OF01,잠실 본사,2024,9,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,247260.1,Nm³,EF-LNG-2023,516.582,11.2417,7.4945,0.0,535.3181,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:17:00,user_ghg
GHG-S12-2024-0238,SITE-OF01,잠실 본사,2024,10,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,271579.5,Nm³,EF-LNG-2023,567.3907,12.3474,8.2316,0.0,587.9696,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:50:00,user_ghg
GHG-S12-2024-0239,SITE-OF01,잠실 본사,2024,11,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,297152.9,Nm³,EF-LNG-2023,620.8192,13.5101,9.0067,0.0,643.336,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:24:00,user_ghg
GHG-S12-2024-0240,SITE-OF01,잠실 본사,2024,12,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,358321.2,Nm³,EF-LNG-2023,748.6136,16.2911,10.8607,0.0,775.7654,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:54:00,user_ghg
GHG-S12-2024-0241,SITE-OF01,잠실 본사,2024,1,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,19042.6,L,EF-DIESEL-2023,48.5427,0.7507,0.7507,0.0,50.044,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:14:00,user_ghg
GHG-S12-2024-0242,SITE-OF01,잠실 본사,2024,2,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,18556.2,L,EF-DIESEL-2023,47.3027,0.7315,0.7315,0.0,48.7657,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:52:00,user_ghg
GHG-S12-2024-0243,SITE-OF01,잠실 본사,2024,3,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,19097.2,L,EF-DIESEL-2023,48.6818,0.7528,0.7528,0.0,50.1874,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:22:00,user_ghg
GHG-S12-2024-0244,SITE-OF01,잠실 본사,2024,4,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,18419.2,L,EF-DIESEL-2023,46.9535,0.7261,0.7261,0.0,48.4057,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:52:00,user_ghg
GHG-S12-2024-0245,SITE-OF01,잠실 본사,2024,5,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,18494.5,L,EF-DIESEL-2023,47.1454,0.7291,0.7291,0.0,48.6035,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:14:00,user_ghg
GHG-S12-2024-0246,SITE-OF01,잠실 본사,2024,6,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,18858.2,L,EF-DIESEL-2023,48.0725,0.7434,0.7434,0.0,49.5593,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:42:00,user_ghg
GHG-S12-2024-0247,SITE-OF01,잠실 본사,2024,7,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,19252.4,L,EF-DIESEL-2023,49.0774,0.7589,0.7589,0.0,50.5953,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:25:00,user_ghg
GHG-S12-2024-0248,SITE-OF01,잠실 본사,2024,8,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,18803.1,L,EF-DIESEL-2023,47.9321,0.7412,0.7412,0.0,49.4145,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:17:00,user_ghg
GHG-S12-2024-0249,SITE-OF01,잠실 본사,2024,9,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,19341.9,L,EF-DIESEL-2023,49.3056,0.7625,0.7625,0.0,50.8305,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:49:00,user_ghg
GHG-S12-2024-0250,SITE-OF01,잠실 본사,2024,10,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,19318.7,L,EF-DIESEL-2023,49.2464,0.7615,0.7615,0.0,50.7695,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:22:00,user_ghg
GHG-S12-2024-0251,SITE-OF01,잠실 본사,2024,11,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,18956.7,L,EF-DIESEL-2023,48.3237,0.7473,0.7473,0.0,49.8182,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:25:00,user_ghg
GHG-S12-2024-0252,SITE-OF01,잠실 본사,2024,12,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,19403.7,L,EF-DIESEL-2023,49.4631,0.7649,0.7649,0.0,50.9929,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:21:00,user_ghg
GHG-S12-2024-0253,SITE-OF01,잠실 본사,2024,1,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,19105.3,L,EF-GASOLINE-2023,42.0011,1.0938,0.6563,0.0,43.7511,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:07:00,user_ghg
GHG-S12-2024-0254,SITE-OF01,잠실 본사,2024,2,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,18827.6,L,EF-GASOLINE-2023,41.3906,1.0779,0.6467,0.0,43.1152,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:11:00,user_ghg
GHG-S12-2024-0255,SITE-OF01,잠실 본사,2024,3,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,18946.2,L,EF-GASOLINE-2023,41.6513,1.0847,0.6508,0.0,43.3868,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:02:00,user_ghg
GHG-S12-2024-0256,SITE-OF01,잠실 본사,2024,4,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,19012.2,L,EF-GASOLINE-2023,41.7964,1.0884,0.6531,0.0,43.5379,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:38:00,user_ghg
GHG-S12-2024-0257,SITE-OF01,잠실 본사,2024,5,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,18313.3,L,EF-GASOLINE-2023,40.26,1.0484,0.6291,0.0,41.9375,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:22:00,user_ghg
GHG-S12-2024-0258,SITE-OF01,잠실 본사,2024,6,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,19372.8,L,EF-GASOLINE-2023,42.5892,1.1091,0.6655,0.0,44.3637,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:27:00,user_ghg
GHG-S12-2024-0259,SITE-OF01,잠실 본사,2024,7,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,19170.6,L,EF-GASOLINE-2023,42.1447,1.0975,0.6585,0.0,43.9007,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:07:00,user_ghg
GHG-S12-2024-0260,SITE-OF01,잠실 본사,2024,8,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,18341.5,L,EF-GASOLINE-2023,40.3219,1.0501,0.63,0.0,42.002,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:57:00,user_ghg
GHG-S12-2024-0261,SITE-OF01,잠실 본사,2024,9,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,18949.1,L,EF-GASOLINE-2023,41.6577,1.0848,0.6509,0.0,43.3934,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:16:00,user_ghg
GHG-S12-2024-0262,SITE-OF01,잠실 본사,2024,10,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,18913.9,L,EF-GASOLINE-2023,41.5803,1.0828,0.6497,0.0,43.3128,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:45:00,user_ghg
GHG-S12-2024-0263,SITE-OF01,잠실 본사,2024,11,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,18294.8,L,EF-GASOLINE-2023,40.2193,1.0474,0.6284,0.0,41.8951,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:00:00,user_ghg
GHG-S12-2024-0264,SITE-OF01,잠실 본사,2024,12,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,19060.9,L,EF-GASOLINE-2023,41.9035,1.0912,0.6547,0.0,43.6495,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:59:00,user_ghg
GHG-S12-2024-0265,SITE-OF02,수원 오피스,2024,1,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,189075.6,Nm³,EF-LNG-2023,395.0215,8.5963,5.7309,0.0,409.3487,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:43:00,user_ghg
GHG-S12-2024-0266,SITE-OF02,수원 오피스,2024,2,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,184528.7,Nm³,EF-LNG-2023,385.5219,8.3896,5.5931,0.0,399.5046,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:23:00,user_ghg
GHG-S12-2024-0267,SITE-OF02,수원 오피스,2024,3,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,149968.5,Nm³,EF-LNG-2023,313.3179,6.8183,4.5455,0.0,324.6818,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:04:00,user_ghg
GHG-S12-2024-0268,SITE-OF02,수원 오피스,2024,4,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,124329.8,Nm³,EF-LNG-2023,259.7529,5.6527,3.7684,0.0,269.174,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:39:00,user_ghg
GHG-S12-2024-0269,SITE-OF02,수원 오피스,2024,5,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,107317.9,Nm³,EF-LNG-2023,224.2113,4.8792,3.2528,0.0,232.3433,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:42:00,user_ghg
GHG-S12-2024-0270,SITE-OF02,수원 오피스,2024,6,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,98878.5,Nm³,EF-LNG-2023,206.5795,4.4955,2.997,0.0,214.072,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:46:00,user_ghg
GHG-S12-2024-0271,SITE-OF02,수원 오피스,2024,7,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,98211.1,Nm³,EF-LNG-2023,205.1851,4.4652,2.9768,0.0,212.627,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:32:00,user_ghg
GHG-S12-2024-0272,SITE-OF02,수원 오피스,2024,8,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,110125.9,Nm³,EF-LNG-2023,230.0778,5.0069,3.3379,0.0,238.4226,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:42:00,user_ghg
GHG-S12-2024-0273,SITE-OF02,수원 오피스,2024,9,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,121893.3,Nm³,EF-LNG-2023,254.6625,5.5419,3.6946,0.0,263.899,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:20:00,user_ghg
GHG-S12-2024-0274,SITE-OF02,수원 오피스,2024,10,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,138221.7,Nm³,EF-LNG-2023,288.7763,6.2843,4.1895,0.0,299.25,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:44:00,user_ghg
GHG-S12-2024-0275,SITE-OF02,수원 오피스,2024,11,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,155477.8,Nm³,EF-LNG-2023,324.8281,7.0688,4.7125,0.0,336.6094,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:35:00,user_ghg
GHG-S12-2024-0276,SITE-OF02,수원 오피스,2024,12,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,180839.7,Nm³,EF-LNG-2023,377.8149,8.2219,5.4813,0.0,391.518,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:12:00,user_ghg
GHG-S12-2024-0277,SITE-OF02,수원 오피스,2024,1,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,10846.0,L,EF-DIESEL-2023,27.6482,0.4275,0.4275,0.0,28.5033,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:42:00,user_ghg
GHG-S12-2024-0278,SITE-OF02,수원 오피스,2024,2,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,10797.5,L,EF-DIESEL-2023,27.5245,0.4256,0.4256,0.0,28.3758,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:43:00,user_ghg
GHG-S12-2024-0279,SITE-OF02,수원 오피스,2024,3,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,11020.3,L,EF-DIESEL-2023,28.0925,0.4344,0.4344,0.0,28.9613,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:39:00,user_ghg
GHG-S12-2024-0280,SITE-OF02,수원 오피스,2024,4,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,11379.2,L,EF-DIESEL-2023,29.0074,0.4486,0.4486,0.0,29.9045,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:25:00,user_ghg
GHG-S12-2024-0281,SITE-OF02,수원 오피스,2024,5,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,10783.3,L,EF-DIESEL-2023,27.4883,0.4251,0.4251,0.0,28.3385,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:53:00,user_ghg
GHG-S12-2024-0282,SITE-OF02,수원 오피스,2024,6,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,10839.0,L,EF-DIESEL-2023,27.6304,0.4273,0.4273,0.0,28.4849,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:19:00,user_ghg
GHG-S12-2024-0283,SITE-OF02,수원 오피스,2024,7,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,11249.0,L,EF-DIESEL-2023,28.6755,0.4434,0.4434,0.0,29.5624,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:13:00,user_ghg
GHG-S12-2024-0284,SITE-OF02,수원 오피스,2024,8,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,10921.2,L,EF-DIESEL-2023,27.8399,0.4305,0.4305,0.0,28.7009,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:50:00,user_ghg
GHG-S12-2024-0285,SITE-OF02,수원 오피스,2024,9,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,11021.4,L,EF-DIESEL-2023,28.0953,0.4345,0.4345,0.0,28.9642,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:29:00,user_ghg
GHG-S12-2024-0286,SITE-OF02,수원 오피스,2024,10,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,11074.6,L,EF-DIESEL-2023,28.2309,0.4366,0.4366,0.0,29.104,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:28:00,user_ghg
GHG-S12-2024-0287,SITE-OF02,수원 오피스,2024,11,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,11371.6,L,EF-DIESEL-2023,28.9881,0.4483,0.4483,0.0,29.8846,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:32:00,user_ghg
GHG-S12-2024-0288,SITE-OF02,수원 오피스,2024,12,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,10930.5,L,EF-DIESEL-2023,27.8636,0.4309,0.4309,0.0,28.7254,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:50:00,user_ghg
GHG-S12-2024-0289,SITE-OF02,수원 오피스,2024,1,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9376.2,L,EF-GASOLINE-2023,20.6126,0.5368,0.3221,0.0,21.4715,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:42:00,user_ghg
GHG-S12-2024-0290,SITE-OF02,수원 오피스,2024,2,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9161.6,L,EF-GASOLINE-2023,20.1409,0.5245,0.3147,0.0,20.9801,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:18:00,user_ghg
GHG-S12-2024-0291,SITE-OF02,수원 오피스,2024,3,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9417.6,L,EF-GASOLINE-2023,20.7036,0.5392,0.3235,0.0,21.5663,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:42:00,user_ghg
GHG-S12-2024-0292,SITE-OF02,수원 오피스,2024,4,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9355.3,L,EF-GASOLINE-2023,20.5667,0.5356,0.3214,0.0,21.4236,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:05:00,user_ghg
GHG-S12-2024-0293,SITE-OF02,수원 오피스,2024,5,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9245.2,L,EF-GASOLINE-2023,20.3246,0.5293,0.3176,0.0,21.1715,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:43:00,user_ghg
GHG-S12-2024-0294,SITE-OF02,수원 오피스,2024,6,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9320.9,L,EF-GASOLINE-2023,20.4911,0.5336,0.3202,0.0,21.3449,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:14:00,user_ghg
GHG-S12-2024-0295,SITE-OF02,수원 오피스,2024,7,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9658.9,L,EF-GASOLINE-2023,21.2341,0.553,0.3318,0.0,22.1189,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:09:00,user_ghg
GHG-S12-2024-0296,SITE-OF02,수원 오피스,2024,8,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9419.3,L,EF-GASOLINE-2023,20.7074,0.5393,0.3236,0.0,21.5702,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:02:00,user_ghg
GHG-S12-2024-0297,SITE-OF02,수원 오피스,2024,9,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9340.8,L,EF-GASOLINE-2023,20.5348,0.5348,0.3209,0.0,21.3904,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:30:00,user_ghg
GHG-S12-2024-0298,SITE-OF02,수원 오피스,2024,10,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9625.4,L,EF-GASOLINE-2023,21.1605,0.5511,0.3306,0.0,22.0422,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:29:00,user_ghg
GHG-S12-2024-0299,SITE-OF02,수원 오피스,2024,11,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9462.4,L,EF-GASOLINE-2023,20.8021,0.5417,0.325,0.0,21.6689,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:56:00,user_ghg
GHG-S12-2024-0300,SITE-OF02,수원 오피스,2024,12,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,9668.4,L,EF-GASOLINE-2023,21.255,0.5535,0.3321,0.0,22.1406,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:45:00,user_ghg
GHG-S12-2024-0301,SITE-OF03,구미 오피스,2024,1,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6296.0,L,EF-DIESEL-2023,16.0495,0.2482,0.2482,0.0,16.5459,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:31:00,user_ghg
GHG-S12-2024-0302,SITE-OF03,구미 오피스,2024,2,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6336.1,L,EF-DIESEL-2023,16.1518,0.2498,0.2498,0.0,16.6513,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:15:00,user_ghg
GHG-S12-2024-0303,SITE-OF03,구미 오피스,2024,3,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6313.7,L,EF-DIESEL-2023,16.0946,0.2489,0.2489,0.0,16.5924,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:41:00,user_ghg
GHG-S12-2024-0304,SITE-OF03,구미 오피스,2024,4,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6212.1,L,EF-DIESEL-2023,15.8356,0.2449,0.2449,0.0,16.3254,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:57:00,user_ghg
