record_id,year,quarter,region,employment_type,gender,job_level,training_category,participant_count,training_hours_per_person,total_training_hours,training_cost_krw,online_yn,mandatory_yn,avg_hours_per_person,source_system,synced_at,created_at,updated_at,updated_by
HR-TR-JL-00848,2024,3,국내,계약직,여성,차장,직무역량(IT·개발),22,12.0,259.2,2052000,Y,N,11.78,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00849,2024,3,국내,계약직,여성,부장,직무역량(IT·개발),15,12.0,181.4,1436400,Y,N,12.09,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00850,2024,3,국내,계약직,여성,임원,직무역량(IT·개발),6,12.0,77.8,615600,Y,N,12.97,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00851,2024,3,국내,계약직,여성,사원,리더십·관리자교육,23,6.0,140.2,2803200,N,N,6.1,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00852,2024,3,국내,계약직,여성,대리,리더십·관리자교육,20,6.0,122.6,2452800,N,N,6.13,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00853,2024,3,국내,계약직,여성,과장,리더십·관리자교육,15,6.0,87.6,1752000,N,N,5.84,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00854,2024,3,국내,계약직,여성,차장,리더십·관리자교육,7,6.0,43.8,876000,N,N,6.26,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00855,2024,3,국내,계약직,여성,부장,리더십·관리자교육,5,6.0,30.7,613200,N,N,6.14,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00856,2024,3,국내,계약직,여성,임원,리더십·관리자교육,2,6.0,13.1,262800,N,N,6.55,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00857,2024,3,국내,계약직,여성,사원,인권·윤리경영,101,1.5,151.7,808960,Y,Y,1.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00858,2024,3,국내,계약직,여성,대리,인권·윤리경영,88,1.5,132.7,707840,Y,Y,1.51,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00859,2024,3,국내,계약직,여성,과장,인권·윤리경영,63,1.5,94.8,505600,Y,Y,1.5,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00860,2024,3,국내,계약직,여성,차장,인권·윤리경영,32,1.5,47.4,252800,Y,Y,1.48,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00861,2024,3,국내,계약직,여성,부장,인권·윤리경영,22,1.5,33.2,176960,Y,Y,1.51,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00862,2024,3,국내,계약직,여성,임원,인권·윤리경영,9,1.5,14.2,75840,Y,Y,1.58,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00863,2024,3,국내,계약직,여성,사원,어학·글로벌역량,19,4.0,76.8,864000,Y,N,4.04,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00864,2024,3,국내,계약직,여성,대리,어학·글로벌역량,17,4.0,67.2,756000,Y,N,3.95,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00865,2024,3,국내,계약직,여성,과장,어학·글로벌역량,12,4.0,48.0,540000,Y,N,4.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00866,2024,3,국내,계약직,여성,차장,어학·글로벌역량,6,4.0,24.0,270000,Y,N,4.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00867,2024,3,국내,계약직,여성,부장,어학·글로벌역량,4,4.0,16.8,189000,Y,N,4.2,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00868,2024,3,국내,계약직,여성,임원,어학·글로벌역량,2,4.0,7.2,81000,Y,N,3.6,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00869,2024,3,국내,계약직,여성,사원,신입·온보딩,9,40.0,345.6,1555200,N,Y,38.4,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00870,2024,3,국내,계약직,여성,대리,신입·온보딩,8,40.0,302.4,1360800,N,Y,37.8,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00871,2024,3,국내,계약직,여성,과장,신입·온보딩,5,40.0,216.0,972000,N,Y,43.2,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00872,2024,3,국내,계약직,여성,차장,신입·온보딩,3,40.0,108.0,486000,N,Y,36.0,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00873,2024,3,국내,계약직,여성,부장,신입·온보딩,2,40.0,75.6,340200,N,Y,37.8,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00874,2024,3,국내,계약직,여성,임원,신입·온보딩,1,40.0,32.4,145800,N,Y,32.4,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00875,2024,3,국내,계약직,여성,사원,디지털 리터러시,59,3.0,175.7,1054080,Y,N,2.98,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00876,2024,3,국내,계약직,여성,대리,디지털 리터러시,51,3.0,153.7,922320,Y,N,3.01,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00877,2024,3,국내,계약직,여성,과장,디지털 리터러시,37,3.0,109.8,658800,Y,N,2.97,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00878,2024,3,국내,계약직,여성,차장,디지털 리터러시,18,3.0,54.9,329400,Y,N,3.05,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00879,2024,3,국내,계약직,여성,부장,디지털 리터러시,13,3.0,38.4,230580,Y,N,2.95,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00880,2024,3,국내,계약직,여성,임원,디지털 리터러시,5,3.0,16.5,98820,Y,N,3.3,HR,2024-10-05 07:00:00,2024-10-05 09:00:00,2024-10-10 15:00:00,user_hr
HR-TR-JL-00881,2024,4,국내,정규직,남성,사원,AI·클라우드 전문교육,1346,8.5,11443.0,114430400,Y,N,8.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00882,2024,4,국내,정규직,남성,대리,AI·클라우드 전문교육,1178,8.5,10012.7,100126600,Y,N,8.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00883,2024,4,국내,정규직,남성,과장,AI·클라우드 전문교육,841,8.5,7151.9,71519000,Y,N,8.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00884,2024,4,국내,정규직,남성,차장,AI·클라우드 전문교육,421,8.5,3576.0,35759500,Y,N,8.49,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00885,2024,4,국내,정규직,남성,부장,AI·클라우드 전문교육,294,8.5,2503.2,25031650,Y,N,8.51,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00886,2024,4,국내,정규직,남성,임원,AI·클라우드 전문교육,126,8.5,1072.8,10727850,Y,N,8.51,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00887,2024,4,국내,정규직,남성,사원,ESG·환경경영,4126,2.0,8251.5,61886400,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00888,2024,4,국내,정규직,남성,대리,ESG·환경경영,3610,2.0,7220.1,54150600,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00889,2024,4,국내,정규직,남성,과장,ESG·환경경영,2579,2.0,5157.2,38679000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00890,2024,4,국내,정규직,남성,차장,ESG·환경경영,1289,2.0,2578.6,19339500,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00891,2024,4,국내,정규직,남성,부장,ESG·환경경영,903,2.0,1805.0,13537650,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00892,2024,4,국내,정규직,남성,임원,ESG·환경경영,387,2.0,773.6,5801850,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00893,2024,4,국내,정규직,남성,사원,정보보호·사이버보안,4343,4.0,17372.2,86860800,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00894,2024,4,국내,정규직,남성,대리,정보보호·사이버보안,3800,4.0,15200.6,76003200,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00895,2024,4,국내,정규직,남성,과장,정보보호·사이버보안,2714,4.0,10857.6,54288000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00896,2024,4,국내,정규직,남성,차장,정보보호·사이버보안,1357,4.0,5428.8,27144000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00897,2024,4,국내,정규직,남성,부장,정보보호·사이버보안,950,4.0,3800.2,19000800,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00898,2024,4,국내,정규직,남성,임원,정보보호·사이버보안,407,4.0,1628.6,8143200,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00899,2024,4,국내,정규직,남성,사원,안전보건,4343,2.5,10857.6,52116480,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00900,2024,4,국내,정규직,남성,대리,안전보건,3800,2.5,9500.4,45601920,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00901,2024,4,국내,정규직,남성,과장,안전보건,2714,2.5,6786.0,32572800,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00902,2024,4,국내,정규직,남성,차장,안전보건,1357,2.5,3393.0,16286400,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00903,2024,4,국내,정규직,남성,부장,안전보건,950,2.5,2375.1,11400480,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00904,2024,4,국내,정규직,남성,임원,안전보건,407,2.5,1017.9,4885920,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00905,2024,4,국내,정규직,남성,사원,직무역량(IT·개발),2823,12.0,33876.5,268188800,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00906,2024,4,국내,정규직,남성,대리,직무역량(IT·개발),2470,12.0,29641.9,234665200,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00907,2024,4,국내,정규직,남성,과장,직무역량(IT·개발),1764,12.0,21172.8,167618000,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00908,2024,4,국내,정규직,남성,차장,직무역량(IT·개발),882,12.0,10586.4,83809000,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00909,2024,4,국내,정규직,남성,부장,직무역량(IT·개발),618,12.0,7410.5,58666300,Y,N,11.99,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00910,2024,4,국내,정규직,남성,임원,직무역량(IT·개발),265,12.0,3175.9,25142700,Y,N,11.98,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00911,2024,4,국내,정규직,남성,사원,리더십·관리자교육,956,6.0,5733.1,114662400,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00912,2024,4,국내,정규직,남성,대리,리더십·관리자교육,836,6.0,5016.5,100329600,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00913,2024,4,국내,정규직,남성,과장,리더십·관리자교육,597,6.0,3583.2,71664000,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00914,2024,4,국내,정규직,남성,차장,리더십·관리자교육,299,6.0,1791.6,35832000,N,N,5.99,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00915,2024,4,국내,정규직,남성,부장,리더십·관리자교육,209,6.0,1254.1,25082400,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00916,2024,4,국내,정규직,남성,임원,리더십·관리자교육,90,6.0,537.5,10749600,N,N,5.97,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00917,2024,4,국내,정규직,남성,사원,인권·윤리경영,4126,1.5,6188.6,33006080,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00918,2024,4,국내,정규직,남성,대리,인권·윤리경영,3610,1.5,5415.1,28880320,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00919,2024,4,국내,정규직,남성,과장,인권·윤리경영,2579,1.5,3867.9,20628800,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00920,2024,4,국내,정규직,남성,차장,인권·윤리경영,1289,1.5,1934.0,10314400,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00921,2024,4,국내,정규직,남성,부장,인권·윤리경영,903,1.5,1353.8,7220080,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00922,2024,4,국내,정규직,남성,임원,인권·윤리경영,387,1.5,580.2,3094320,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00923,2024,4,국내,정규직,남성,사원,어학·글로벌역량,782,4.0,3127.0,35179200,Y,N,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00924,2024,4,국내,정규직,남성,대리,어학·글로벌역량,684,4.0,2736.2,30781800,Y,N,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00925,2024,4,국내,정규직,남성,과장,어학·글로벌역량,489,4.0,1954.4,21987000,Y,N,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00926,2024,4,국내,정규직,남성,차장,어학·글로벌역량,244,4.0,977.2,10993500,Y,N,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00927,2024,4,국내,정규직,남성,부장,어학·글로벌역량,171,4.0,684.0,7695450,Y,N,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00928,2024,4,국내,정규직,남성,임원,어학·글로벌역량,73,4.0,293.2,3298050,Y,N,4.02,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00929,2024,4,국내,정규직,남성,사원,신입·온보딩,348,40.0,13900.8,62553600,N,Y,39.94,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00930,2024,4,국내,정규직,남성,대리,신입·온보딩,304,40.0,12163.2,54734400,N,Y,40.01,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00931,2024,4,국내,정규직,남성,과장,신입·온보딩,217,40.0,8688.0,39096000,N,Y,40.04,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00932,2024,4,국내,정규직,남성,차장,신입·온보딩,109,40.0,4344.0,19548000,N,Y,39.85,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00933,2024,4,국내,정규직,남성,부장,신입·온보딩,76,40.0,3040.8,13683600,N,Y,40.01,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00934,2024,4,국내,정규직,남성,임원,신입·온보딩,33,40.0,1303.2,5864400,N,Y,39.49,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00935,2024,4,국내,정규직,남성,사원,디지털 리터러시,2389,3.0,7166.4,42998400,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00936,2024,4,국내,정규직,남성,대리,디지털 리터러시,2090,3.0,6270.6,37623600,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00937,2024,4,국내,정규직,남성,과장,디지털 리터러시,1493,3.0,4479.0,26874000,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00938,2024,4,국내,정규직,남성,차장,디지털 리터러시,746,3.0,2239.5,13437000,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00939,2024,4,국내,정규직,남성,부장,디지털 리터러시,523,3.0,1567.7,9405900,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00940,2024,4,국내,정규직,남성,임원,디지털 리터러시,224,3.0,671.9,4031100,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00941,2024,4,국내,정규직,여성,사원,AI·클라우드 전문교육,537,8.5,4561.4,45614400,Y,N,8.49,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00942,2024,4,국내,정규직,여성,대리,AI·클라우드 전문교육,470,8.5,3991.3,39912600,Y,N,8.49,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00943,2024,4,국내,정규직,여성,과장,AI·클라우드 전문교육,335,8.5,2850.9,28509000,Y,N,8.51,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00944,2024,4,국내,정규직,여성,차장,AI·클라우드 전문교육,168,8.5,1425.5,14254500,Y,N,8.49,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00945,2024,4,국내,정규직,여성,부장,AI·클라우드 전문교육,117,8.5,997.8,9978150,Y,N,8.53,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00946,2024,4,국내,정규직,여성,임원,AI·클라우드 전문교육,50,8.5,427.6,4276350,Y,N,8.55,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00947,2024,4,국내,정규직,여성,사원,ESG·환경경영,1645,2.0,3289.6,24672000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00948,2024,4,국내,정규직,여성,대리,ESG·환경경영,1439,2.0,2878.4,21588000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00949,2024,4,국내,정규직,여성,과장,ESG·환경경영,1028,2.0,2056.0,15420000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00950,2024,4,국내,정규직,여성,차장,ESG·환경경영,514,2.0,1028.0,7710000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00951,2024,4,국내,정규직,여성,부장,ESG·환경경영,360,2.0,719.6,5397000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00952,2024,4,국내,정규직,여성,임원,ESG·환경경영,154,2.0,308.4,2313000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00953,2024,4,국내,정규직,여성,사원,정보보호·사이버보안,1731,4.0,6924.8,34624000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00954,2024,4,국내,정규직,여성,대리,정보보호·사이버보안,1515,4.0,6059.2,30296000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00955,2024,4,국내,정규직,여성,과장,정보보호·사이버보안,1082,4.0,4328.0,21640000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00956,2024,4,국내,정규직,여성,차장,정보보호·사이버보안,541,4.0,2164.0,10820000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00957,2024,4,국내,정규직,여성,부장,정보보호·사이버보안,379,4.0,1514.8,7574000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00958,2024,4,국내,정규직,여성,임원,정보보호·사이버보안,162,4.0,649.2,3246000,Y,Y,4.01,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00959,2024,4,국내,정규직,여성,사원,안전보건,1731,2.5,4328.0,20774400,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00960,2024,4,국내,정규직,여성,대리,안전보건,1515,2.5,3787.0,18177600,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00961,2024,4,국내,정규직,여성,과장,안전보건,1082,2.5,2705.0,12984000,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00962,2024,4,국내,정규직,여성,차장,안전보건,541,2.5,1352.5,6492000,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00963,2024,4,국내,정규직,여성,부장,안전보건,379,2.5,946.8,4544400,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00964,2024,4,국내,정규직,여성,임원,안전보건,162,2.5,405.8,1947600,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00965,2024,4,국내,정규직,여성,사원,직무역량(IT·개발),1125,12.0,13501.4,106886400,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00966,2024,4,국내,정규직,여성,대리,직무역량(IT·개발),984,12.0,11813.8,93525600,Y,N,12.01,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00967,2024,4,국내,정규직,여성,과장,직무역량(IT·개발),703,12.0,8438.4,66804000,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00968,2024,4,국내,정규직,여성,차장,직무역량(IT·개발),352,12.0,4219.2,33402000,Y,N,11.99,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00969,2024,4,국내,정규직,여성,부장,직무역량(IT·개발),246,12.0,2953.4,23381400,Y,N,12.01,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00970,2024,4,국내,정규직,여성,임원,직무역량(IT·개발),105,12.0,1265.8,10020600,Y,N,12.06,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00971,2024,4,국내,정규직,여성,사원,리더십·관리자교육,381,6.0,2284.8,45696000,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00972,2024,4,국내,정규직,여성,대리,리더십·관리자교육,333,6.0,1999.2,39984000,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
